purchase_number;articles_found;orders_found;status;file_name;file_path;article_snippets;order_snippets;source_file
0372200084225000012;22;567;orders+article;Закупка № 0372200084225000012 Приложение_№_2_к_извещению_Обоснование_НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372200084225000012 Приложение_№_2_к_извещению_Обоснование_НМЦК.docx;22: за рынка) в соответствии с требованиями статьи 22 Федерального закона от 05.04.2013  № 44;567: ия Российской Федерации от 02.10.2013 № 567 «Об утверждении методических рекомендац | В соответствии с п.3.7 Приказа №567 в целях получения ценовой информации в ;found_any_doc.csv
0372200084225000018;22;567;orders+article;Закупка № 0372200084225000018 Приложение_№_2_к_извещению_Обоснование_НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372200084225000018 Приложение_№_2_к_извещению_Обоснование_НМЦК.docx;22: за рынка) в соответствии с требованиями статьи 22 Федерального закона от 05.04.2013  № 44;567: ия Российской Федерации от 02.10.2013 № 567 «Об утверждении методических рекомендац | В соответствии с п.3.7 Приказа №567 в целях получения ценовой информации в ;found_any_doc.csv
0372200141825000042;;567;orders;Закупка № 0372200141825000042 НМЦК2025_-_лодки_для_гребного_слалома.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372200141825000042 НМЦК2025_-_лодки_для_гребного_слалома.xlsx;;567: инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац;found_any.csv
0358200054225000004;22;567;orders+article;Закупка № 0358200054225000004 Обоснование НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0358200054225000004 Обоснование НМЦК.xls;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ)  Расчет выполнен в соответствии ;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0131200001025002492;;567;orders;Закупка № 0131200001025002492 Приложение 2-Обоснование  НМЦК-02681.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0131200001025002492 Приложение 2-Обоснование  НМЦК-02681.xls;;"567: тия Российской Федерации от 02.10.2013 №567 ""Об утверждении методических рекомендац";found_any.csv
0339300289625000009;;567;orders;Закупка № 0339300289625000009 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0339300289625000009 Обоснование НМЦК.xlsx;;567: Минэкономразвития  РФ от 02.10.2013 г. №567 «Об утверждении методических рекомендац;found_any.csv
0339300289625000010;;567;orders;Закупка № 0339300289625000010 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0339300289625000010 Обоснование НМЦК.xlsx;;567: Минэкономразвития  РФ от 02.10.2013 г. №567 «Об утверждении методических рекомендац;found_any.csv
0346300130525000008;;;;Закупка № 0346300130525000008 1. Обоснование НМЦК (2ка).docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0346300130525000008 1. Обоснование НМЦК (2ка).docx;;;not_found_any_doc.csv
0816500000625009084;22;;article;Закупка № 0816500000625009084 ОНМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0816500000625009084 ОНМЦК.docx;22: В соответствии с частью 3-5 статьи 22 Федерального закона от 05 апреля 2013 г;;found_any_doc.csv
0153100006325000026;;;;Закупка № 0153100006325000026 расчет  НМЦК (1) (1).xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0153100006325000026 расчет  НМЦК (1) (1).xls;;;not_found_any.csv
0816500000625009115;22;;article;Закупка № 0816500000625009115 Приложение №2. ОНМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0816500000625009115 Приложение №2. ОНМЦК.docx;22: В соответствии с частью 3-5 статьи 22 Федерального закона от 05 апреля 2013 г;;found_any_doc.csv
0372500009325000025;;567;orders;Закупка № 0372500009325000025 Приложение_№_1_-_Обоснование_НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372500009325000025 Приложение_№_1_-_Обоснование_НМЦК.xlsx;;"567: ия Российской Федерации от 02.10.2013 № 567 «Об утверждении методических рекомендац | инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац";found_any.csv
0364300108425000011;;;;Закупка № 0364300108425000011 Обоснование НМЦК понтон.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0364300108425000011 Обоснование НМЦК понтон.docx;;;not_found_any_doc.csv
0108500000425000970;22;;article;Закупка № 0108500000425000970 Приложение № 3 Обоснование НМЦК .xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0108500000425000970 Приложение № 3 Обоснование НМЦК .xlsx;22: (Н(М)ЦК) в соответствии с требованиями  ст.22 ФЗ-44 от 05.04.2013 г. на поставку алюм | иза рынка) в соответствии с положениями статьи 22 Закона № 44-ФЗ без учета такой информац;;found_any.csv
0112200000825001574;22;;article;Закупка № 0112200000825001574 Обоснование НМЦК лодка.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0112200000825001574 Обоснование НМЦК лодка.xlsx;22: н (анализа рынка) В соответствии с ч. 6 ст.22 Федерального закона от 05.04.2013 N 44-;;found_any.csv
0860200000825001048;;567;orders;Закупка № 0860200000825001048 ПРИЛОЖЕНИЕ № 2 Обоснование начальной (максимальной) цены контракта.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0860200000825001048 ПРИЛОЖЕНИЕ № 2 Обоснование начальной (максимальной) цены контракта.docx;;567: инэкономразвития России от 02.10.2013 № 567 «Об утверждении Методических рекомендац | инэкономразвития России от 02.10.2013 N 567 *** Среднее значение цен определено по ;found_any_doc.csv
0849400000225000067;34;;article;Закупка № 0849400000225000067 ЦКЕП Понтон.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0849400000225000067 ЦКЕП Понтон.xls;34: ного объема средств (результативности) (Ст.34. Бюджетного кодекса РФ от 31.07.1998 № ;;found_any.csv
0339300289625000030;22;567;orders+article;Закупка № 0339300289625000030 2. Обоснование НМЦК закупка дрона.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0339300289625000030 2. Обоснование НМЦК закупка дрона.xlsx;22: ны контракта осуществлялся на основании статьи 22 Федерального закона от 05.04.2013г. №44;567: инэкономразвития России от 02.10.2013 № 567 «Об утверждении Методических рекомендац;found_any.csv
0358200046825000017;;;;Закупка № 0358200046825000017 Обоснование цены контракта.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0358200046825000017 Обоснование цены контракта.xlsx;;;not_found_any.csv
0332200039325000001;;;;Закупка № 0332200039325000001 Обоснование НМЦК лодка.PDF;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0332200039325000001 Обоснование НМЦК лодка.PDF;;;not_found_any_pdf.csv
0373400006725000026;22;567;orders+article;Закупка № 0373400006725000026 2. Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0373400006725000026 2. Обоснование НМЦК.docx;22: лиза рынка) - в соответствии с частью 6 статьи 22 Федерального закона № 44-ФЗ является пр | В соответствии с частью 20 статьи 22 Федерального закона № 44-ФЗ – на основа;567: инэкономразвития России от 02.10.2013 № 567, (далее – «Методических рекомендаций») ;found_any_doc.csv
0320100003925000004;22;567;orders+article;Закупка № 0320100003925000004 НМЦК_алюминиевая-плоскодонная-моторная-лодка-под-румпельное-управление.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0320100003925000004 НМЦК_алюминиевая-плоскодонная-моторная-лодка-под-румпельное-управление.docx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any_doc.csv
0163200000325001831;;;;Закупка № 0163200000325001831 3Обоснование.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0163200000325001831 3Обоснование.xls;;;not_found_any.csv
0162300015625000001;;;;Закупка № 0162300015625000001 1. Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0162300015625000001 1. Обоснование НМЦК.docx;;;not_found_any_doc.csv
0319300003425000027;22;567;orders+article;Закупка № 0319300003425000027 Обоснование НМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0319300003425000027 Обоснование НМЦК.doc;"22: контракта(в соответствии с положениями статьи 22 Федерального закона от 05.04.2013 № 44- | очных цен  в соответствии с положениями статьи 22 Федерального закона от 05.04.2013 № 44-";567: инэкономразвития России от 02.10.2013 № 567 «Об утверждении Методических рекомендац;found_any_doc.csv
0372200141825000044;;567;orders;Закупка № 0372200141825000044 НМЦКбайдарка_К-1_mini.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372200141825000044 НМЦКбайдарка_К-1_mini.xlsx;;567: инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац;found_any.csv
0187500000425000064;22;;article;Закупка № 0187500000425000064 РНМЦК.xlsx.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0187500000425000064 РНМЦК.xlsx.xlsx;22: Иной метод,  в соответствии со статьей 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0111200000125000014;;639;orders;Закупка № 0111200000125000014 n796348_ОНМЦК_по_приказу_Минпромторга_РФ_639_N2EbTjg.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0111200000125000014 n796348_ОНМЦК_по_приказу_Минпромторга_РФ_639_N2EbTjg.doc;;639: зом Минпромторга России от 28.02.2023 № 639 «Об утверждении Порядка определения нач;found_any_doc.csv
0358200054225000005;22;567;orders+article;Закупка № 0358200054225000005 Обоснование НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0358200054225000005 Обоснование НМЦК.xls;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ)  Расчет выполнен в соответствии ;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0131200001025002707;;567;orders;Закупка № 0131200001025002707 Приложение 2-Обоснование  НМЦК-02805.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0131200001025002707 Приложение 2-Обоснование  НМЦК-02805.xls;;"567: тия Российской Федерации от 02.10.2013 №567 ""Об утверждении методических рекомендац";found_any.csv
0848600002725000109;;567;orders;Закупка № 0848600002725000109 Обоснование НМЦК.pdf;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0848600002725000109 Обоснование НМЦК.pdf;;567: ия Российской Федерации от 02.10.2013 № 567 «Об  утверждении методических рекоменда;found_any_pdf.csv
0848600002725000100;;567;orders;Закупка № 0848600002725000100 Обоснование НМЦК.pdf;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0848600002725000100 Обоснование НМЦК.pdf;;567: ия Российской Федерации от 02.10.2013 № 567 «Об  утверждении методических рекоменда;found_any_pdf.csv
0119200000125011763;22;;article;Закупка № 0119200000125011763 НМЦК Лодка надувная.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0119200000125011763 НМЦК Лодка надувная.xlsx;22: В соответствии с п. 2 ст. 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0123200000325001105;;;;Закупка № 0123200000325001105 Обоснование НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0123200000325001105 Обоснование НМЦК.xls;;;not_found_any.csv
0372200271025000007;22;567;orders+article;Закупка № 0372200271025000007 Обоснование_НМЦК_каноэ_1.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372200271025000007 Обоснование_НМЦК_каноэ_1.docx;22:  (ст. 22 ч.1 п. 1 – метод сопоставимых рыночных  | боснована в соответствии с требованиями статьи 22 Закона и приказом Министерства экономич;567: ия Российской Федерации от 02.10.2013 № 567 «Об утверждении методических рекомендац;found_any_doc.csv
0372500009325000010;;567;orders;Закупка № 0372500009325000010 НМЦК_111.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372500009325000010 НМЦК_111.xlsx;;"567: ия Российской Федерации от 02.10.2013 № 567 «Об утверждении методических рекомендац | инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац";found_any.csv
0818500000825001773;22;567;orders+article;Закупка № 0818500000825001773 Обоснование НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0818500000825001773 Обоснование НМЦК.xls;22:  (максимальной) цены контракта: часть 6 ст 22 Федерального закона 44-ФЗ от 5 апреля 2;567: ской Федерации от 2 октября 2013 года № 567 «Об утверждении методических рекомендац;found_any.csv
0169300000325000385;22;567;orders+article;Закупка № 0169300000325000385 Приложение №2_к_извещению_Обоснование_НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0169300000325000385 Приложение №2_к_извещению_Обоснование_НМЦК.xls;22: шей цене) в соответствии с требованиями статьи 22 закона № 44-ФЗ.   | чета НМЦК в соответствии с требованиями статьи 22 закона № 44-ФЗ. ;"567: инэкономразвития России от 02.10.2013 № 567 "" Об утверждении методических рекоменда | инэкономразвития россии от 02.10.2013 № 567 "" Об утверждении методических рекоменда";found_any.csv
0375100001225000253;;;;Закупка № 0375100001225000253 РНМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0375100001225000253 РНМЦК.xlsx;;;not_found_any.csv
0137200001225001431;;;;Закупка № 0137200001225001431 Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0137200001225001431 Обоснование НМЦК.docx;;;not_found_any_doc.csv
0358200054425000002;22;567;orders+article;Закупка № 0358200054425000002 ОБОСНОВАНИЕ НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0358200054425000002 ОБОСНОВАНИЕ НМЦК.docx;22:           В соответствии с частями 2, 6 статьи 22 Федерального закона от 05.04.2013 № 44-;567: кономразвития России от 02.10.2013 г. № 567 «Об утверждении Методических рекомендац;found_any_doc.csv
0362300376325000008;;567;orders;Закупка № 0362300376325000008 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0362300376325000008 Обоснование НМЦК.xlsx;;"567: инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац";found_any.csv
0120100008425000038;;;;Закупка № 0120100008425000038 1. НМЦК (Баллоны Лидер 10).xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0120100008425000038 1. НМЦК (Баллоны Лидер 10).xls;;;not_found_any.csv
0818300019925000161;22;567;orders+article;Закупка № 0818300019925000161 Обоснование начальной (максимальной) цены контракта.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0818300019925000161 Обоснование начальной (максимальной) цены контракта.xlsx;22: В соответствии со статьей 22 Федерального закона от 05.04.2013 № 44-;567: ской Федерации от 2 октября 2013 года № 567 «Об утверждении методических рекомендац;found_any.csv
0342300062525000001;22;;article;Закупка № 0342300062525000001 НМЦК на поставку каноэ.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0342300062525000001 НМЦК на поставку каноэ.xls;22: приоритетный, согласно ч. 6, ст. 22 ФЗ №44-ФЗ;;found_any.csv
0358100009325000006;;567;orders;Закупка № 0358100009325000006 Приложение № 3 к Извещению ОБОСНОВАНИЕ Н(М)ЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0358100009325000006 Приложение № 3 к Извещению ОБОСНОВАНИЕ Н(М)ЦК.docx;;"567: инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац";found_any_doc.csv
0334100004725000002;;;;Закупка № 0334100004725000002 Приложение №1. Обоснование НМЦК (2).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0334100004725000002 Приложение №1. Обоснование НМЦК (2).xlsx;;;not_found_any.csv
0301200077625000030;;;;Закупка № 0301200077625000030 НМЦК.xlsx.pdf.pdf;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0301200077625000030 НМЦК.xlsx.pdf.pdf;;;not_found_any_pdf.csv
0301200077625000032;22;;article;Закупка № 0301200077625000032 НМЦК.zip.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0301200077625000032 НМЦК.zip.xlsx;22: ыночных цен (анализа рынка) - п. 1 ч. 1 ст. 22, Федерального закона от 05.04.2013 N 44;;found_any.csv
0357300040425000001;22;567;orders+article;Закупка № 0357300040425000001 ОНМЦК лодка.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0357300040425000001 ОНМЦК лодка.docx;22: з рынка) – в соответствии с требованием ст. 22 Федерального закона № 44-ФЗ от 05.04.20;567: м Минэкономразвития РФ от 02.10.2013г. №567, и порядком определения начальной (макс;found_any_doc.csv
0171200001925000877;22;;article;Закупка № 0171200001925000877 Обоснование НМЦК.doc.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0171200001925000877 Обоснование НМЦК.doc.doc;"22: та осуществлено на основании требований статьи 22 Федерального закона от 05.04.2013 № 44- | от, услуг в соответствии с п. 2-8 ч. 18 ст. 22 Федерального закона 44-ФЗне использов";;found_any_doc.csv
0869200000225003335;22;567;orders+article;Закупка № 0869200000225003335 2685-ЭА Приложение № 2 к извещению (Обоснование нмцк).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0869200000225003335 2685-ЭА Приложение № 2 к извещению (Обоснование нмцк).xlsx;22:  цен (анализа рынка) в соответствии ч.2 статьи 22 Федерального закона №44-ФЗ и с Приказом;"567: инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац";found_any.csv
0120100008425000039;;;;Закупка № 0120100008425000039 1. НМЦК (Баллон Стрингер 550).xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0120100008425000039 1. НМЦК (Баллон Стрингер 550).xls;;;not_found_any.csv
0319300325525000115;;;;Закупка № 0319300325525000115 ОБОСНОВАНИЕ НАЧАЛЬНОЙ.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0319300325525000115 ОБОСНОВАНИЕ НАЧАЛЬНОЙ.docx;;;not_found_any_doc.csv
0849400000225000042;34;;article;Закупка № 0849400000225000042 ЦКЕП Понтон.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0849400000225000042 ЦКЕП Понтон.xls;34: ного объема средств (результативности) (Ст.34. Бюджетного кодекса РФ от 31.07.1998 № ;;found_any.csv
0849400000225000048;34;;article;Закупка № 0849400000225000048 ЦКЕП Понтон.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0849400000225000048 ЦКЕП Понтон.xls;34: ного объема средств (результативности) (Ст.34. Бюджетного кодекса РФ от 31.07.1998 № ;;found_any.csv
0387200021325000007;22;;article;Закупка № 0387200021325000007 расчет НМЦК (6).xls.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0387200021325000007 расчет НМЦК (6).xls.xls;22: лиза  рынка)  в соответствии  с  ч.  6  ст.  22  Федерального закона от 05.04.2013 № 44;;found_any.csv
0301200077625000010;22;;article;Закупка № 0301200077625000010 НМЦК.xlsx.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0301200077625000010 НМЦК.xlsx.xlsx;22: ыночных цен (анализа рынка) - п. 1 ч. 1 ст. 22, Федерального закона от 05.04.2013 N 44;;found_any.csv
0387200010725000002;22;;article;Закупка № 0387200010725000002 РНМЦК наука.xlsx.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0387200010725000002 РНМЦК наука.xlsx.xlsx;22: ых цен (анализ рынка) в соответствии со статьей 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0325100011425000005;;567;orders;Закупка № 0325100011425000005 Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0325100011425000005 Обоснование НМЦК.docx;;567: жденной приказом МЭР РФ от 02.10.2013 № 567 (далее – Методика) с учетом запрошенной;found_any_doc.csv
0162300005325001153;;567;orders;Закупка № 0162300005325001153 Обоснование НМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0162300005325001153 Обоснование НМЦК.doc;;567: ого развития РФ от 02 октября 2013 г.№ 567 «Об утверждении методических рекомендац;found_any_doc.csv
0372100006525000003;;;;Закупка № 0372100006525000003 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372100006525000003 Обоснование НМЦК.xlsx;;;not_found_any.csv
0318200030225000001;22;567;orders+article;Закупка № 0318200030225000001 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0318200030225000001 Обоснование НМЦК.xlsx;22: сполнителем), в соответствии с частью 6 статьи 22 Федерального закона от 5 апреля 2013 г.;"567: ийской Федерации от 2 октября 2013 г. № 567 ""Об утверждении методических рекомендац";found_any.csv
0320100011025000021;22;567;orders+article;Закупка № 0320100011025000021 Приложение №2 Обоснование НМЦК спасательный плот спускаемого типа.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0320100011025000021 Приложение №2 Обоснование НМЦК спасательный плот спускаемого типа.xlsx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0865200000325000224;22;;article;Закупка № 0865200000325000224 Обоснование начальной (максимальной) цены контракта.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0865200000325000224 Обоснование начальной (максимальной) цены контракта.xlsx;22: НМЦК): иной метод в соответствии с ч.12 ст.22 Федерального закона от 05.04.2013 № 44- | тодов определения НМЦК, указанных в ч.1 ст.22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0152300044225000021;;;;Закупка № 0152300044225000021 Обоснование НМЦК — понтон.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0152300044225000021 Обоснование НМЦК — понтон.docx;;;not_found_any_doc.csv
0860200000825000126;;567;orders;Закупка № 0860200000825000126 ПРИЛОЖЕНИЕ № 2 Обоснование начальной (максимальной) цены контракта.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0860200000825000126 ПРИЛОЖЕНИЕ № 2 Обоснование начальной (максимальной) цены контракта.docx;;567: инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац | инэкономразвития России от 02.10.2013 № 567.;found_any_doc.csv
0342400001725000002;;;;Закупка № 0342400001725000002 Приложение 1. Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0342400001725000002 Приложение 1. Обоснование НМЦК.xlsx;;;not_found_any.csv
0375400000925000037;22;567;orders+article;Закупка № 0375400000925000037 НМЦК_Лодка.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0375400000925000037 НМЦК_Лодка.xlsx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0375400000925000042;22;567;orders+article;Закупка № 0375400000925000042 НМЦК_Лодка.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0375400000925000042 НМЦК_Лодка.xlsx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0375400000925000049;22;567;orders+article;Закупка № 0375400000925000049 НМЦК_Лодка.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0375400000925000049 НМЦК_Лодка.xlsx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0387200011125000011;22;;article;Закупка № 0387200011125000011 НМЦК лодка.xlsx.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0387200011125000011 НМЦК лодка.xlsx.xlsx;22: ых цен (анализ рынка) в соответствии со статьей 22 Федерального Закона от 05.04.2013 №44-Ф;;found_any.csv
0387200011125000020;22;;article;Закупка № 0387200011125000020 НМЦК лодка.xlsx.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0387200011125000020 НМЦК лодка.xlsx.xlsx;22: ых цен (анализ рынка) в соответствии со статьей 22 Федерального Закона от 05.04.2013 №44-Ф;;found_any.csv
0387200011125000021;22;;article;Закупка № 0387200011125000021 НМЦК лодка.xlsx.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0387200011125000021 НМЦК лодка.xlsx.xlsx;22: ых цен (анализ рынка) в соответствии со статьей 22 Федерального Закона от 05.04.2013 №44-Ф;;found_any.csv
0318200048525000017;22;;article;Закупка № 0318200048525000017 Обоснование НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0318200048525000017 Обоснование НМЦК.xls;22:  (максимальной) цены контракта: часть 6 ст 22 Федерального закона 44-ФЗ от 5 апреля 2;;found_any.csv
0333200014025000033;22;567;orders+article;Закупка № 0333200014025000033 ОНМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0333200014025000033 ОНМЦК.doc;22: ых цен (анализ рынка) в соответствии со ст. 22 Федерального закона, Методическими реко;567: нистерства экономического развития РФ № 567 от 02.10.2013 «Об утверждении методичес;found_any_doc.csv
0372100027325000037;;;;Закупка № 0372100027325000037 НМЦК_Шлюпка ПК_PD-380.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372100027325000037 НМЦК_Шлюпка ПК_PD-380.doc;;;not_found_any_doc.csv
0372100027325000084;;;;Закупка № 0372100027325000084 НМЦК_Шлюпка ПК_PD-380.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372100027325000084 НМЦК_Шлюпка ПК_PD-380.doc;;;not_found_any_doc.csv
